iso6393,iso6392B,lang,name
abl,,de,Abung
abl,,en,Abung
abl,,en-gb,Abung
abl,,fi,abung
abl,,fr,abung
abl,,gl,Lingua abung
abl,,hr,Abung jezik
abl,,id,Abung
abl,,kge,Bahasa Lampung Nyo
abl,,li,Abung
abl,,ms,Bahasa Lampung Nyo
abl,,nl,Aboeng
abl,,sw,Kiabung
abm,,be,абаньём
abm,,ca,abanyom
abm,,de,Abanyom
abm,,de-ch,Abanyom
abm,,el,Γλώσσα Αμπανγιόμ
abm,,en,Abanyom
abm,,en-ca,Abanyom
abm,,en-gb,Abanyom
abm,,eo,Abanyom
abm,,es,abanyom
abm,,eu,Abanyom
abm,,ff,Ɗemngal Abanyom
abm,,fi,abanjom
abm,,fr,abanyom
abm,,gl,Lingua abanyom
abm,,ha,Harshen Abanyom
abm,,hr,Abanyom jezik
abm,,ig,Abanyom
abm,,igl,Abanyom language
abm,,is,Abanjommál
abm,,it,abanjom
abm,,ja,アバニョム語
abm,,li,Abanyom
abm,,nb,Abanyom
abm,,nl,Abanyom
abm,,nn,Abanyom
abm,,oc,Abanyom
abm,,pms,Lenga Abanyom
abm,,ru,абаньом
abm,,scn,abanyom
abm,,sw,Kiabanyom
abm,,ta,அபன்யோம் மொழி
abm,,tl,Wikang Abanyom
abm,,uk,Абаньомська мова
abm,,vec,abanyom
abm,,yo,Èdè Abanyom
abn,,ca,abua
abn,,de,Abua
abn,,el,Αμπούα
abn,,en,Abua
abn,,en-gb,Abua
abn,,fi,abua
abn,,fr,abua
abn,,gl,Lingua abua
abn,,ha,Harshen Abua
abn,,hr,Abua jezik
abn,,ig,Asụsụ Abua
abn,,it,lingua abua
abn,,li,Abua
abn,,oc,Abua
abn,,pms,Lenga Abua
abn,,sl,abua
abn,,sw,Kiabua
abn,,tl,Wikang Abua
abn,,vec,abua
abo,,br,abon
abo,,bs,Abon jezik
abo,,ca,abon
abo,,de,Abon
abo,,el,Γλώσσα Αμπόν
abo,,en,Abon
abo,,eu,Abon
abo,,fr,abon
abo,,gl,Lingua abón
abo,,ha,Harshen Abon
abo,,hr,Abon jezik
abo,,id,Abon
abo,,ig,Asụsụ Abon
abo,,li,Abon
abo,,pms,Lenga Abon
abo,,sw,Kiabon
abo,,tl,Wikang Abon
abo,,tr,Abon dili
abo,,vi,Abon
abp,,bcl,Tataramon na Abellen
abp,,ca,abellen
abp,,cdo,Abellen-ngṳ̄
abp,,en,Abellen
abp,,et,Abelleni keel
abp,,ha,Yaren Abellen
abp,,hr,Abenlen Ayta jezik
abp,,ig,Asụsụ Abellen
abp,,ilo,Abellen
abp,,li,Abellen Ayta
abp,,pms,Lenga ayta
abp,,pt,Língua abellen
abp,,ru,абенлен
abp,,sw,Kiayta ya Abellen
abp,,th,ภาษาอาเบลเลน
abp,,tl,Wikang Abellen
abp,,tr,Abellen
abq,,ab,Абаза бызшәа
abq,,ady,Абазэбзэ
abq,,aeb-arab,الأباظي
abq,,af,Abazyns
abq,,ar,الأباظية
abq,,arz,الاباظيه
abq,,ast,Idioma abaza
abq,,az,Abazin dili
abq,,azb,آبازین دیلی
abq,,ba,Абазин теле
abq,,be,Абазінская мова
abq,,bg,Абазински език
abq,,br,abazeg
abq,,ca,abazí
abq,,ce,Абазинийн мотт
abq,,cs,abazština
abq,,cv,Абазин чĕлхи
abq,,da,abazinsk
abq,,de,Abasinisch
abq,,el,γλώσσα Αμπάζα
abq,,en,Abaza
abq,,en-ca,Abaza
abq,,en-gb,Abaza
abq,,eo,abaza lingvo
abq,,es,abaza
abq,,et,abasiini keel
abq,,eu,abazera
abq,,fa,زبان آبازا
abq,,fi,abaza
abq,,fr,abaza
abq,,frr,Abasiinisk
abq,,ga,Abaza
abq,,gl,Lingua abaza
abq,,he,אבזית
abq,,hr,Abazinski jezik
abq,,hsb,abazinšćina
abq,,hu,abaza
abq,,hy,աբազերեն
abq,,id,Abaza
abq,,ig,Asụsụ Abaza
abq,,inh,Абзой мотт
abq,,is,Abasínska
abq,,it,lingua abazina
abq,,ja,アバザ語
abq,,ka,აბაზური ენა
abq,,kbd,Абазэбзэ
abq,,kk,Абазин тілі
abq,,ko,아바자어
abq,,krc,Абаза тил
abq,,kv,Абазин кыв
abq,,ky,Абазин тили
abq,,la,Lingua Abassinica
abq,,li,Abaziens
abq,,lrc,آبازا
abq,,lt,Abazinų kalba
abq,,lv,abazīnu valoda
abq,,mhr,абазин йылме
abq,,mk,Абазински јазик
abq,,myv,Абазань кель
abq,,nb,abazinsk
abq,,nl,Abazijns
abq,,nn,abaza
abq,,oc,Abaza
abq,,os,абазаг æвзаг
abq,,pa,ਆਬਾਜ਼ੀ
abq,,pl,Język abazyński
abq,,pms,Lenga Abaza
abq,,pnb,آبازی
abq,,pt,Língua abaza
abq,,pt-br,Língua abaza
abq,,ro,Limba abazină
abq,,ru,абазинский язык
abq,,se,abázagiella
abq,,sk,abázština
abq,,sl,abazinščina
abq,,sv,abazinska
abq,,sw,Kiabaza
abq,,szl,Abaskŏ gŏdka
abq,,szy,u kamu nu Apaca
abq,,tg,забони обозинӣ
abq,,th,ภาษาอาบาซา
abq,,tl,Wikang Abaza
abq,,tr,Abaza dili
abq,,tt,абазин теле
abq,,uk,абазинська мова
abq,,ur,اباظہ زبان
abq,,uz,Abazin tili
abq,,vec,abazin
abq,,vro,Abasiini kiil
abq,,wuu,阿巴扎语
abq,,xmf,აბაზური ნინა
abq,,zh,阿巴扎语
abq,,zh-hans,阿巴扎语
abq,,zh-hant,阿巴扎語
abr,,br,brongeg
abr,,ca,abron
abr,,dag,Bono
abr,,de,Abron
abr,,dga,Bono
abr,,ee,Bono
abr,,en,Bono
abr,,en-gb,Bono
abr,,eo,abrona lingvo
abr,,et,Abroni keel
abr,,fat,Bono
abr,,fi,abron
abr,,fr,Bono
abr,,gaa,Bono
abr,,gl,Lingua abrón
abr,,gpe,Bono
abr,,gur,Bono
abr,,ha,Bono
abr,,hif,Abron bhasa
abr,,hr,Abron jezik
abr,,ig,Bono dialect
abr,,ja,アブロン語
abr,,kge,Bahasa Abron
abr,,kus,Bono
abr,,li,Abron
abr,,mos,Bono
abr,,mul,Bono
abr,,nl,Abron
abr,,oc,Abron
abr,,pcm,Bono
abr,,pms,Lenga Abron
abr,,pt,Língua abron
abr,,ru,Боно (язык)
abr,,simple,Bono
abr,,sl,abronščina
abr,,so,Lahjadda Abron
abr,,sw,Kiabron
abr,,tt,боно теле
abr,,tw,Bono
abr,,wlx,Bono
abr,,yo,Bono
abr,,zu,isi-Bonol
abs,,de,Ambonesisch
abs,,en,Ambonese
abs,,fr,malais d'Ambon
abs,,hr,Ambonski malajski
abs,,id,Ambon
abs,,ig,Asụsụ Ambonese
abs,,it,lingua ambonese
abs,,ja,アンボン・マライ語
abs,,kge,Bahasa Melayu Ambon
abs,,li,Ambonees Maleis
abs,,min,Bahaso Ambon
abs,,ms,Bahasa Melayu Ambon
abs,,nl,Ambonees
abs,,pl,język malajski amboński
abs,,pms,"lenga malay, ambonese"
abs,,pt,Malaio ambonês
abs,,ru,амбонезский язык
abs,,sl,ambonščina
abs,,so,Ambonese Malay
abs,,sv,ambonesiska
abs,,sw,Kimalay ya Ambon
abs,,vec,anbonezo
abs,,zh,安汶马来语
abs,,zh-cn,安汶马来语
abs,,zh-hans,安汶马来语
abs,,zh-hant,安汶馬來語
abt,,ast,Idioma ambulas
abt,,br,abelameg
abt,,ca,Ambulas
abt,,el,Γλώσσα Αμπουλάς
abt,,en,Abelam
abt,,en-ca,Abelam
abt,,en-gb,Abelam
abt,,es,Idioma ambulas
abt,,fr,ambulas
abt,,hr,Ambulas jezik
abt,,ilo,Abelam
abt,,ja,アベラム語
abt,,li,Ambulas
abt,,pl,Język abelam
abt,,pms,Lenga Ambulas
abt,,ru,Абелам (язык)
abt,,sw,Kiambulas
abt,,zh,阿贝兰语
abt,,zh-cn,阿贝兰语
abt,,zh-hans,阿贝兰语
abu,,bar,Abure
abu,,ca,abure
abu,,de,Abure
abu,,en,Abure
abu,,en-gb,Abure
abu,,et,abure keel
abu,,fr,abouré
abu,,gl,Lingua aburé
abu,,ha,Harshen Abure
abu,,hr,Abure jezik
abu,,ig,Asụsụ Abure
abu,,li,Abure
abu,,nl,Abure
abu,,oc,Abore
abu,,pms,Lenga Abure
abu,,sw,Kiabure
abu,,tl,Wikang Abure
abu,,tr,Abure
abu,,vi,Abure
abv,,acm,لهجة بحرانية
abv,,aeb-arab,البحرانية
abv,,ar,لهجة بحرانية
abv,,ast,Árabe baḥreiní
abv,,br,arabeg Bahrein
abv,,da,Bahrain arabisk
abv,,el,Αραβικά των Μπαχράνι
abv,,en,Bahrani Arabic
abv,,eo,barejna araba lingvo
abv,,es,Árabe bareiní
abv,,fa,عربی بحرانی
abv,,fr,arabe bahreïnien
abv,,hr,Baharna arapski
abv,,id,Bahasa Arab Bahrani
abv,,it,arabo bahreinita
abv,,ja,アラビア語バーレーン方言
abv,,kk,Бахарна диалекті
abv,,ko,바레인 아랍어
abv,,li,Bahreins Arabisch
abv,,mk,Бахарно-арапски јазик
abv,,pa,ਬਹਰਾਨੀ ਅਰਬੀ
abv,,pl,bahrański arabski
abv,,pms,Lenga aràbica Baharna
abv,,pnb,بحرانی عربی
abv,,pt,Árabe bareinita
abv,,ru,Бахарна
abv,,sl,bahrajnska arabščina
abv,,th,ภาษาอาหรับบาห์เรน
abv,,tr,Bahreyn Arapçası
abv,,tt,бәхрәйнчә гарәп теле
abv,,ur,بحرانی عربی
abv,,vec,àrabo bahreinita
abv,,vi,Tiếng Ả Rập Bahrain
abv,,zh,巴林阿拉伯语
abv,,zh-hant,巴林阿拉伯語
abw,,bcl,Tataramon na Pal
abw,,el,Γλώσσα Παλ
abw,,en,Pal
abw,,en-ca,Pal
abw,,en-gb,Pal
abw,,gl,Lingua abasakur
abw,,hr,Pal jezik
abw,,ilo,Pal
abw,,li,Pal
abw,,pl,Język pal
abw,,pms,Lenga Pal
abw,,sw,Kipal
abw,,tr,Pal
abx,,bcl,Tataramon na Abaknon
abx,,ceb,Inabaknon
abx,,el,Γλώσσα Ιναμπακνόν
abx,,en,Abaknon
abx,,en-ca,Abaknon
abx,,en-gb,Abaknon
abx,,es,idioma capuleño
abx,,fr,abaknon
abx,,hr,Inabaknon jezik
abx,,hy,աբակնոներեն
abx,,id,Bahasa Abaknon
abx,,ig,Asụsụ Abaknon
abx,,ilo,Abaknon
abx,,li,Inabaknon
abx,,pl,Język inabaknon
abx,,pms,Lenga inabaknon
abx,,pt,Língua abaknon
abx,,ru,абакнонский язык
abx,,sl,abaknonščina
abx,,sw,Kiinabaknon
abx,,tl,Wikang Abaknon
abx,,war,Inabaknon
aby,,en,Aneme Wake
aby,,en-gb,Aneme Wake
aby,,fr,aneme wake
aby,,ha,Harshen Aneme Wake
aby,,hr,Aneme Wake jezik
aby,,ilo,Aneme Wake
aby,,li,Aneme Wake
aby,,pl,Język aneme wake
aby,,pms,Lenga Aneme Wake
aby,,sw,Kianeme-Wake
aby,,tr,Aneme Wake
abz,,ban,Abui
abz,,bcl,Tataramon na Abui
abz,,bjn,Abui
abz,,br,abui
abz,,bug,Abui
abz,,ca,abui
abz,,cs,abui
abz,,en,Abui
abz,,et,abui keel
abz,,fr,abui
abz,,gl,Lingua abui
abz,,ha,Abun harshe
abz,,hr,Abui jezik
abz,,id,Abui
abz,,ig,Asụsụ Abui
abz,,ilo,Abui
abz,,ja,アブイ語
abz,,li,Abui
abz,,map-bms,Abui
abz,,pl,język abui
abz,,pms,Lenga Abui
abz,,pt,Língua abui
abz,,sl,abui
abz,,sw,Kiabui
abz,,th,ภาษาอาบุย
abz,,tr,Abui
abz,,vi,Tiếng Abui
aca,,ast,Idioma achagua
aca,,ca,Achawa
aca,,en,Achawa
aca,,en-ca,Achawa
aca,,en-gb,Achawa
aca,,es,achagua
aca,,et,atšagua keel
aca,,fr,achagua
aca,,gl,Lingua achagua
aca,,hr,Achagua jezik
aca,,hy,աչագուա
aca,,ig,Asụsụ Achawa
aca,,ja,アチャワ語
aca,,li,Achagua
aca,,pms,Lenga achagua
aca,,pt,Língua achagua
aca,,ru,Ачагуа
aca,,tl,Wikang Achawa
aca,,tt,ачагуа теле
aca,,vi,Tiếng Achawa
acb,,en,Áncá
acb,,en-gb,Áncá
acb,,hr,Áncá jezik
acb,,li,Áncá
acb,,pms,Lenga Áncá
acb,,sw,Kianca
acb,,tr,Áncá
acc,,en,Cubulco Achí
acc,,hr,Cubulco Achí jezik
acc,,pms,"Lenga achi', cubulco"
acc,,sl,Cubulco Achi
acd,,ca,gikyode
acd,,de,Gikyode
acd,,de-ch,Gikyode
acd,,dga,Kyode language
acd,,en,Kyode
acd,,en-ca,Kyode
acd,,en-gb,Kyode
acd,,fr,gikyode
acd,,ha,Yaren Kyode
acd,,hr,Gikyode jezik
acd,,ig,Kyode language
acd,,ja,ギチョーデ語
acd,,li,Gikyode
acd,,lt,kijodų kalba
acd,,pms,Lenga Gikyode
acd,,sw,Kigikyode
ace,ace,ace,Aceh
ace,ace,aeb-arab,الآتشيهي
ace,ace,af,Atjehs
ace,ace,an,Idioma achenés
ace,ace,ar,الآتشيهية
ace,ace,arz,الآتشيهيه
ace,ace,ast,Idioma achenés
ace,ace,az,Açe dili
ace,ace,azb,آچه دیلی
ace,ace,ban,Basa Acéh
ace,ace,bcl,Tataramon na Acehnes
ace,ace,bg,ачешки език
ace,ace,bn,আচে ভাষা
ace,ace,br,aceh
ace,ace,ca,atjeh
ace,ace,cdo,Acèh-ngṳ̄
ace,ace,ceb,Pinulongang Acehnes
ace,ace,ckb,زمانی ئاچەیی
ace,ace,co,Aceh
ace,ace,cs,acehština
ace,ace,de,Achinesisch
ace,ace,diq,Açehki
ace,ace,dtp,Boros Acheh
ace,ace,en,Acehnese
ace,ace,en-gb,Acehnese
ace,ace,eo,aĉea lingvo
ace,ace,es,idioma achenés
ace,ace,fa,زبان آچهای
ace,ace,fi,atšehin kieli
ace,ace,fr,acehnais
ace,ace,gl,Lingua achinesa
ace,ace,gor,Aceh
ace,ace,he,אצ'הית
ace,ace,hi,आचेही भाषा
ace,ace,hif,Acehnese bhasa
ace,ace,hr,Ačinski jezik
ace,ace,hu,aceh
ace,ace,hy,աչեհերեն
ace,ace,iba,Jaku Acheh
ace,ace,id,bahasa Aceh
ace,ace,ilo,Acehnes
ace,ace,io,Aceh-linguo
ace,ace,is,Aseníska
ace,ace,it,aceh
ace,ace,ja,アチェ語
ace,ace,jv,Acèh
ace,ace,kge,Bahasa Aceh
ace,ace,ko,아체어
ace,ace,li,Atjehs
ace,ace,lt,Ačehų kalba
ace,ace,lv,ačinu valoda
ace,ace,min,Bahaso Aceh
ace,ace,mk,Ачешки јазик
ace,ace,ml,അസഹ്നീസ് ഭാഷ
ace,ace,ms,Acheh
ace,ace,nl,Atjehs
ace,ace,oc,achinés
ace,ace,pa,ਆਚਿਹੀ
ace,ace,pl,Język aceh
ace,ace,pms,Lenga aceh
ace,ace,pnb,آچہی
ace,ace,ps,اچيني ژبه
ace,ace,pt,língua achém
ace,ace,ru,ачехский язык
ace,ace,rw,Icyace
ace,ace,sat,ᱟᱪᱮᱦ ᱯᱟᱹᱨᱥᱤ
ace,ace,sh,Ačinski jezik
ace,ace,sk,acehčina
ace,ace,sl,aceščina
ace,ace,su,Basa Acéh
ace,ace,sv,acehnesiska
ace,ace,sw,Kiaceh
ace,ace,ta,ஆச்சே மொழி
ace,ace,th,ภาษาอาเจะฮ์
ace,ace,tl,Wikang Atsenes
ace,ace,tok,toki Ase
ace,ace,tr,Bahsa Acèh
ace,ace,tt,аче теле
ace,ace,uk,Ачеська мова
ace,ace,ur,آچی زبان
ace,ace,vec,acenezo
ace,ace,vi,tiếng Aceh
ace,ace,wuu,亚齐语
ace,ace,xh,IsiAcehens
ace,ace,xmf,აჩეჰური ნინა
ace,ace,yo,Àṣínììsì
ace,ace,yue,亞齊文
ace,ace,zh,亚齐语
ace,ace,zh-cn,亚齐语
ace,ace,zh-hans,亚齐语
ace,ace,zh-hant,亞齊語
ace,ace,zu,IsiAsinisi
acf,,ast,Idioma kweyol
acf,,ca,crioll francès de Saint Lucia
acf,,en,Saint Lucian Creole
acf,,en-ca,Saint Lucian Creole French
acf,,en-gb,Saint Lucian Creole French
acf,,eo,Sankt-Lucia kreola lingvo
acf,,es,Idioma criollo santalucense
acf,,fi,Saint Lucian kreoli
acf,,fr,créole sainte-lucien
acf,,hr,Svetolucijski kreolski francuski
acf,,io,Kreolo di Santa Lucia
acf,,ja,セントルシア・クレオール
acf,,li,Saint Lucia-creools
acf,,pms,Lenga créola fransèisa ëd Santa Lussìa
acf,,pt,Crioulo de Santa Lúcia
acf,,ru,Сент-люсийский франко-креольский язык
acf,,sl,svetolucijska kreolska francoščina
acf,,tr,Saint Lucia Kreolu
acf,,zh,聖盧西亞克里奧爾語
ach,ach,bn,আচোলি ভাষা
ach,ach,br,atcholeg
ach,ach,ca,acholi
ach,ach,cs,Akolština
ach,ach,da,Acholi
ach,ach,de,Acholi
ach,ach,en,Acholi
ach,ach,es,idioma acholi
ach,ach,et,Atšoli keel
ach,ach,fi,atšoli
ach,ach,fr,acholi
ach,ach,gl,Lingua acholí
ach,ach,hr,Acoli jezik
ach,ach,hy,Ակոլի
ach,ach,id,Bahasa Acholi
ach,ach,is,Akólí
ach,ach,ja,アチョリ語
ach,ach,kge,Bahasa Acholi
ach,ach,ko,아촐리어
ach,ach,lg,Acholi
ach,ach,li,Acholi
ach,ach,lij,Lengua Acholi
ach,ach,lv,Ačolu dialekts
ach,ach,nb,Acholi
ach,ach,nl,Acholi
ach,ach,nn,Acholi
ach,ach,oc,Acholi
ach,ach,pa,ਅਚੌਲੀ
ach,ach,pl,język acholi
ach,ach,pms,Lenga Acholi
ach,ach,pnb,اچولی
ach,ach,ps,اکولي وينګ
ach,ach,pt,Língua acholi
ach,ach,ru,Ачоли
ach,ach,sl,aholščina
ach,ach,sr,Ачоли језик
ach,ach,sv,Acholi
ach,ach,sw,Kiacholi
ach,ach,tl,Wikang Acholi
ach,ach,tt,луо теленең ачоли диалекты
ach,ach,uk,Мова Ачолі
ach,ach,ur,آچولی لہجہ
ach,ach,vi,tiếng Acholi
ach,ach,xmf,აჩოლიური ნინა
ach,ach,zh,阿喬利語
ach,ach,zh-hans,阿乔利语
ach,ach,zu,isi-Acholi
aci,,ast,Idioma cari
aci,,ca,llengua cari
aci,,en,Aka-Cari
aci,,en-gb,Aka-Cari
aci,,es,Idioma cari
aci,,et,tšari keel
aci,,fi,tšari
aci,,hr,Aka-Cari jezik
aci,,li,Aka-Cari
aci,,lmo,Lèngua Aka-Cari
aci,,pa,ਆਕਾ-ਚਾਰੀ
aci,,pl,Język aka-cari
aci,,pms,Lenga aka-cari
aci,,pnb,آکا چاری
aci,,ru,чариар
aci,,sco,Aka-Cari leid
aci,,sw,Kiaka-Cari
aci,,tr,Aka-Cari
ack,,ast,Idioma kora
ack,,ca,llengua kora
ack,,en,Aka-Kora
ack,,en-gb,Aka-Kora
ack,,es,Idioma kora
ack,,et,kora keel
ack,,eu,Aka-Kora
ack,,fi,kora
ack,,fr,aka-kora
ack,,he,אקה־קורה
ack,,hr,Aka-Kora jezik
ack,,id,Bahasa Aka-Kora
ack,,ja,アカコラ語
ack,,li,Aka-Kora
ack,,lmo,Lèngua Aka-Kora
ack,,pa,ਆਕਾ-ਕੋਰਾ
ack,,pl,Język aka-kora
ack,,pms,Lenga aka-kora
ack,,pnb,آکا کورا
ack,,sco,Aka-Kora leid
ack,,sw,Kiaka-Kora
ack,,tr,Aka-Kora
acl,,ast,Idioma bale
acl,,ca,llengua bale
acl,,de,Akar-Bale
acl,,en,Akar-Bale
acl,,en-gb,Akar-Bale
acl,,es,Idioma bale
acl,,et,bale keel
acl,,ff,Akarbale
acl,,fi,bale
acl,,he,אקר־באלה
acl,,hr,Akar-Bale jezik
acl,,id,Bahasa Akar-Bale
acl,,ig,Asụsụ Akabale
acl,,li,Akar-Bale
acl,,lmo,Lèngua Akar-Bale
acl,,pa,ਆਕਾਰ ਬਾਲੇ
acl,,pl,Język akar-bale
acl,,pms,Lenga akar-bale
acl,,pnb,آکار بالے
acl,,sw,Kiakar-Bale
acl,,tr,Akar-Bale
acl,,zh,（Akar-）Bale
acm,,acm,لهجه عراقية
acm,,aeb-arab,العراقي
acm,,ar,لهجة عراقية
acm,,arz,لهجه عراقيه
acm,,ast,Árabe mesopotámicu
acm,,az,Ərəb dilinin İraq dialekti
acm,,br,arabeg Mezopotamia
acm,,ca,àrab mesopotàmic
acm,,de,Irakisch-Arabisch
acm,,diq,Erebkiyê Mezopotamya
acm,,el,Αραβικά της Μεσοποταμίας
acm,,en,Iraqi Arabic
acm,,en-ca,Mesopotamian Arabic
acm,,en-gb,Mesopotamian Arabic
acm,,eo,Mezopotamia araba dialekto
acm,,es,árabe mesopotámico
acm,,fa,عربی عراقی
acm,,fr,arabe mésopotamien
acm,,gl,árabe mesopotámico
acm,,he,ערבית עיראקית
acm,,hr,Mezopotamski arapski
acm,,id,Bahasa Arab Mesopotamia
acm,,ja,アラビア語イラク方言
acm,,kge,Bahasa Arab Mesopotamia
acm,,ko,이라크 아랍어
acm,,ku,erebiya mezopotamî
acm,,ku-latn,erebiya mezopotamî
acm,,li,Mesopotamisch Arabisch
acm,,mg,Fiteny arabo mesôpôtamiana
acm,,mk,Ирачки арапски јазик
acm,,ms,Bahasa Arab Mesopotamia
acm,,nl,Mesopotamisch-Arabisch
acm,,pa,ਬੈਨੁੰਨਹਿਰੈਨੀ ਅਰਬੀ
acm,,pl,Dialekty mezopotamskie języka arabskiego
acm,,pms,Lenga aràbica dla Mesopotamia
acm,,pnb,بین النہرینی عربی
acm,,pt,Árabe iraquiano
acm,,pt-br,Árabe iraquiano
acm,,ru,иракский диалект арабского языка
acm,,sh,Mezopotamski arapski
acm,,sl,mezopotamska arabščina
acm,,sv,irakisk arabiska
acm,,th,ภาษาอาหรับอิรัก
acm,,tr,Mezopotamya Arapçası
acm,,tt,гарәп теленең Гыйрак диалекты
acm,,uk,месопотамська арабська мова
acm,,ur,بین النہرینی عربی
acm,,vi,Tiếng Ả Rập vùng Lưỡng Hà
acm,,zh,美索不達米亞阿拉伯語
acm,,zh-hant,美索不達米亞阿拉伯語
acm,,zu,isi-Arabhu sase-Mesopotamia
acn,,br,atchangeg
acn,,cdo,Ă-chiŏng-ngṳ̄
acn,,en,Achang
acn,,en-gb,Achang
acn,,fr,achang
acn,,gl,Lingua achang
acn,,ha,Harshen Achang
acn,,hr,Achang jezik
acn,,ig,Asụsụ Achang
acn,,ja,アチャン語
acn,,ko,아창어
acn,,li,Achang
acn,,ms,Bahasa Achang
acn,,my,အာချန်ဘာသာစကား
acn,,pa,ਅਚੰਗ
acn,,pms,Lenga Achang
acn,,pnb,اچنگ
acn,,pt,Língua achang
acn,,ru,Ачанский язык
acn,,sw,Kiachang
acn,,tg,забони ачанӣ
acn,,th,ภาษาอะชาง
acn,,tl,Wikang Achang
acn,,tt,Ачанг теле
acn,,vi,Tiếng A Xương
acn,,zh,阿昌语
acp,,en,Eastern Acipa
acp,,en-gb,Eastern Acipa
acp,,es,acipa oriental
acp,,ff,Eastern Acipa language
acp,,fr,acipa oriental
acp,,ha,Acipanci
acp,,hr,Istočni acipa jezik
acp,,ig,Mpaghara ōdīda anyanwū nke Asipa
acp,,li,Oeastelik Acipa
acp,,pms,Lenga Acipa oriental
acp,,sw,Kiacipa-Mashariki
acp,,tr,Doğu Acipa dili
acq,,acm,لهجة تعزية-عدنية
acq,,aeb-arab,التعزي-عدني
acq,,ar,لهجة تعزية-عدنية
acq,,bcc,تازی ادنی اربی
acq,,bgn,تازی ادنی اربی
acq,,br,arabeg taiziek
acq,,brh,تعزی عدنی عربی
acq,,el,Ταϊζί-Αντενικά Αραβικά
acq,,en,Taʽizzi-Adeni Arabic
acq,,en-ca,Taʽizzi-Adeni Arabic
acq,,en-gb,Taʽizzi-Adeni Arabic
acq,,es,Árabe ta'izzi-adeni
acq,,fa,عربی تعزی-عدنی
acq,,fr,arabe ta'izzi-adeni
acq,,gu,તાજી અદની અરબી
acq,,hi,ताज़ी अदनी अरबी
acq,,hno,تعزی عدنی عربی
acq,,hr,Južnojemenski arapski
acq,,id,Bahasa Arab Taʽizzi-Adeni
acq,,ja,アラビア語南イエメン方言
acq,,khw,تعزی عدنی عربی
acq,,li,Ta'izzi-Adeni Arabisch
acq,,mr,ताजी अदनी अरबी
acq,,nl,Ta'izzi-Adeni-Arabisch
acq,,pa,ਤਾਜ਼ੀ ਅਦਨੀ ਅਰਬੀ
acq,,pms,Lenga aràbica Ta'izzi-Adeni
acq,,pnb,تعزی عدنی عربی
acq,,ps,تعزي عدني عربي
acq,,pt,Árabe taizzi-adeni
acq,,ru,Южнойеменский диалект арабского языка
acq,,sat,ᱛᱟᱡᱤ ᱚᱫᱚᱱᱤ ᱚᱨᱚᱵᱤ
acq,,sd,تعزي عدني عربي
acq,,skr,تعزی عدنی عربی
acq,,sl,taiziadenska arabščina
acq,,tt,гарәп теленең Көньяк Йәмән диалекты
acq,,ur,تعزی عدنی عربی
acq,,vi,Tiếng Ả Rập Taʽizz-Aden
acq,,zh,塔伊茲-亞丁阿拉伯語
acq,,zu,isi-Taʽizzi-Adeni Arabic
acr,,an,Idioma aché
acr,,ast,Idioma achí
acr,,bn,আচি ভাষা
acr,,ca,achi
acr,,da,Achi
acr,,de,Achí-Sprache
acr,,en,Achi
acr,,en-ca,Achi
acr,,en-gb,Achi
acr,,es,Idioma achí
acr,,et,atši keel
acr,,fr,achi
acr,,gl,Lingua achi
acr,,hr,Achi jezik
acr,,hy,աչի լեզու
acr,,id,Bahasa Achi
acr,,ig,Asụsụ Achi
acr,,it,lingua Achi
acr,,ja,アチ語
acr,,ko,아치어
acr,,li,Achi
acr,,lt,Ačių kalba
acr,,mk,Ачиски јазик
acr,,nb,Achi
acr,,nl,Achi
acr,,nn,Achi
acr,,oc,Achi
acr,,pl,Język achi
acr,,pms,Lenga achi'
acr,,pt,Língua achi
acr,,pt-br,Língua achi
acr,,ru,Ачи
acr,,sco,Achi leid
acr,,sl,ačijščina
acr,,sv,Achi
acr,,tl,Wikang Achi
acr,,tr,Açice
acr,,vec,achi
acs,,en,Acroá
acs,,en-gb,Acroá
acs,,et,akroa keel
acs,,fr,akroá-mirim
acs,,hr,Acroá jezik
acs,,it,lingua acroá
acs,,li,Acroá
acs,,pms,Lenga acroá
acs,,ru,Акроа
acs,,vec,acroá
act,,de,Achterhooks
act,,en,Achterhooks
act,,es,achteroequés
act,,fa,آخترهوکی
act,,fr,achterhooks
act,,fy,Achterhoeksk
act,,hr,Achterhoeks
act,,it,lingua achterhoeks
act,,ksh,Achterhoeks
act,,li,Achterhooks
act,,mk,Ахтерхучки дијалект
act,,nb,Achterhoeksk
act,,nds,Achterhooks
act,,nds-nl,Achterhooks
act,,nl,Achterhoeks
act,,pms,Lenga achterhoeks
act,,pt,achteroequês
act,,ru,Ахтерхукский диалект
act,,tr,Achter'oeks
act,,vec,achterhoeks
act,,zea,Achter'oeks
acu,,be-tarask,шывіяр
acu,,ca,Achuar
acu,,el,Γλώσσα Ατσουάρ-Σιουιβιάρ
acu,,en,Achuar
acu,,en-ca,Shiwiar
acu,,en-gb,Achuar
acu,,es,Achuar
acu,,et,atšuari keel
acu,,fr,achuar
acu,,gl,Lingua achuar
acu,,hif,Achuar-Shiwiar
acu,,hr,Achuar-Shiwiar (jezik)
acu,,ig,Achuar
acu,,li,Achuar-Shiwiar
acu,,pl,Język achuale
acu,,pms,Lenga achuar-shiwiar
acu,,pt,achuar
acu,,pt-br,Língua achuar
acu,,ru,Ачуар-шивиар
